OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0035783,2020-06-17,CUST011635,Priya Gupta,P00042,Projector Mini,Clothing,BrightLux,2,303.48,0.15,25.8,4.12,545.84,Credit Card,Delivered,San Diego,CA,India,SELL00144
ORD0035784,2024-04-10,CUST004785,Vihaan Verma,P00042,Projector Mini,Electronics,FitLife,5,210.62,0.2,67.4,6.03,915.91,Debit Card,Delivered,Houston,TX,India,SELL00431
ORD0035785,2024-09-11,CUST041736,Arjun Reddy,P00050,Novel Bestseller,Toys & Games,Zenith,4,119.54,0.0,0.0,2.36,480.52,Debit Card,Shipped,Columbus,OH,Australia,SELL01151
ORD0035786,2024-02-04,CUST026788,Priya Reddy,P00006,Gaming Mouse,Toys & Games,KiddoFun,3,295.62,0.15,60.31,13.52,827.66,Credit Card,Delivered,Chicago,IL,United States,SELL01735
ORD0035787,2021-10-23,CUST042882,Priya Singh,P00028,Jeans,Clothing,Zenith,2,230.97,0.05,0.0,8.41,447.25,Credit Card,Delivered,Charlotte,NC,United States,SELL00308
ORD0035788,2024-07-26,CUST000375,Aditya Joshi,P00041,Webcam Full HD,Toys & Games,NexPro,5,79.9,0.1,28.76,10.12,398.43,Credit Card,Delivered,San Antonio,TX,United Kingdom,SELL01630
ORD0035789,2020-05-22,CUST022004,Mohit Joshi,P00025,Running Shoes,Electronics,NexPro,2,483.29,0.0,77.33,9.44,1053.35,Credit Card,Shipped,Phoenix,AZ,United States,SELL00322
ORD0035790,2024-08-26,CUST011654,Pooja Singh,P00045,Phone Tripod,Sports & Outdoors,BrightLux,5,328.33,0.15,69.77,4.63,1469.8,Amazon Pay,Shipped,Indianapolis,IN,United States,SELL00710
ORD0035791,2023-01-29,CUST025842,Aditya Kapoor,P00020,Office Chair,Electronics,NexPro,5,51.21,0.2,24.58,11.53,240.95,Amazon Pay,Delivered,Austin,TX,United States,SELL00472
ORD0035792,2021-07-28,CUST035749,Pooja Sharma,P00049,Children's Book,Books,Zenith,1,578.58,0.0,28.93,14.55,622.06,Net Banking,Delivered,Los Angeles,CA,India,SELL00738
ORD0035793,2024-06-16,CUST011193,Priya Joshi,P00024,Yoga Mat,Sports & Outdoors,Zenith,5,501.62,0.05,285.92,2.89,2671.5,UPI,Delivered,San Jose,CA,United States,SELL00805
ORD0035794,2024-10-08,CUST027084,Sahil Kapoor,P00023,Cookware Set,Books,BrightLux,5,107.77,0.1,0.0,3.24,488.21,UPI,Delivered,Chicago,IL,Canada,SELL01953
ORD0035795,2021-04-19,CUST043027,Aditya Kumar,P00039,Graphic Tablet,Electronics,Apex,1,61.52,0.05,4.68,14.69,77.81,Amazon Pay,Delivered,Washington,DC,United States,SELL01534
ORD0035796,2020-11-06,CUST018141,Karan Joshi,P00043,HDMI Cable 2m,Clothing,FitLife,5,83.97,0.05,19.94,8.39,427.19,Credit Card,Delivered,San Francisco,CA,Australia,SELL00387
ORD0035797,2024-05-26,CUST038611,Vihaan Mehta,P00027,Winter Jacket,Home & Kitchen,Apex,1,303.14,0.15,30.92,0.58,289.17,Credit Card,Delivered,Columbus,OH,United States,SELL01210
ORD0035798,2022-12-19,CUST006943,Aditya Mehta,P00019,LED Desk Lamp,Books,NexPro,4,167.99,0.0,53.76,2.57,728.29,Credit Card,Delivered,Dallas,TX,Australia,SELL01037
ORD0035799,2022-11-18,CUST045103,Aman Gupta,P00030,Dress Shirt,Clothing,Apex,5,36.99,0.05,8.79,11.94,196.43,Credit Card,Delivered,Denver,CO,United States,SELL01827
ORD0035800,2021-06-14,CUST040871,Ritika Reddy,P00009,Portable SSD 1TB,Electronics,HomeEase,2,113.11,0.05,10.75,8.27,233.93,Net Banking,Delivered,Phoenix,AZ,United States,SELL00938
ORD0035801,2022-09-17,CUST048381,Ritika Kapoor,P00032,Board Game,Home & Kitchen,NexPro,5,111.78,0.1,40.24,11.1,554.35,Credit Card,Delivered,New York,NY,Canada,SELL01389
ORD0035802,2020-03-13,CUST026333,Aditya Singh,P00044,Power Bank 20000mAh,Clothing,BrightLux,1,59.3,0.15,2.52,3.39,56.32,Credit Card,Delivered,Fort Worth,TX,India,SELL01152
ORD0035803,2023-11-18,CUST019251,Sunita Kumar,P00040,Microphone,Toys & Games,ReadMore,4,150.72,0.0,72.35,9.71,684.94,Cash on Delivery,Shipped,San Francisco,CA,United Kingdom,SELL01200
ORD0035804,2022-05-18,CUST035639,Aman Singh,P00027,Winter Jacket,Sports & Outdoors,NexPro,4,380.45,0.3,53.26,2.57,1121.09,Credit Card,Delivered,Indianapolis,IN,United States,SELL00973
ORD0035805,2021-01-28,CUST011157,Simran Kapoor,P00034,Desk Organizer,Home & Kitchen,ReadMore,3,31.63,0.1,10.25,12.98,108.63,Debit Card,Shipped,Los Angeles,CA,India,SELL00425
ORD0035806,2024-11-16,CUST047587,Priya Verma,P00002,Bluetooth Speaker,Electronics,FitLife,4,87.07,0.0,62.69,0.34,411.31,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00968
ORD0035807,2021-04-25,CUST012193,Priya Patel,P00036,Smart Light Bulb,Books,ReadMore,2,283.76,0.1,40.86,5.75,557.38,Credit Card,Delivered,Denver,CO,United States,SELL00826
ORD0035808,2021-04-17,CUST025977,Vikas Sharma,P00006,Gaming Mouse,Sports & Outdoors,BrightLux,1,300.75,0.0,15.04,13.21,329.0,UPI,Delivered,San Jose,CA,United States,SELL00048
ORD0035809,2020-11-08,CUST023050,Ritika Joshi,P00048,Wireless Charger,Home & Kitchen,FitLife,1,445.83,0.0,22.29,13.83,481.95,Debit Card,Shipped,Charlotte,NC,United States,SELL00232
ORD0035810,2024-01-01,CUST023865,Sneha Kumar,P00046,Car Charger,Clothing,ReadMore,4,499.09,0.0,159.71,3.31,2159.38,Cash on Delivery,Shipped,Fort Worth,TX,India,SELL00850
ORD0035811,2022-08-09,CUST025740,Rohit Sharma,P00018,Vacuum Cleaner,Books,Apex,4,8.13,0.0,1.63,5.15,39.3,Credit Card,Pending,Fort Worth,TX,United States,SELL00689
ORD0035812,2020-11-19,CUST021115,Kabir Reddy,P00036,Smart Light Bulb,Sports & Outdoors,ReadMore,2,108.6,0.1,0.0,10.43,205.91,UPI,Cancelled,Denver,CO,United States,SELL00288
ORD0035813,2022-10-09,CUST000579,Neha Sharma,P00023,Cookware Set,Books,Apex,4,284.79,0.15,0.0,5.22,973.51,Debit Card,Delivered,Chicago,IL,United States,SELL00491
ORD0035814,2022-08-22,CUST037000,Sneha Reddy,P00021,Backpack,Electronics,HomeEase,2,51.96,0.05,0.0,10.58,109.3,Debit Card,Delivered,San Jose,CA,United States,SELL00120
ORD0035815,2020-03-27,CUST022853,Mohit Gupta,P00004,USB-C Charger,Toys & Games,NexPro,2,65.15,0.0,0.0,4.31,134.61,Amazon Pay,Delivered,Dallas,TX,United States,SELL01475
ORD0035816,2020-12-24,CUST016368,Mohit Kapoor,P00020,Office Chair,Home & Kitchen,Zenith,1,6.23,0.15,0.26,5.55,11.11,Debit Card,Delivered,Fort Worth,TX,United States,SELL01695
ORD0035817,2021-11-25,CUST034404,Sahil Patel,P00001,Wireless Earbuds,Books,ReadMore,3,403.94,0.15,51.5,4.93,1086.48,Amazon Pay,Cancelled,Houston,TX,United States,SELL00799
ORD0035818,2020-07-15,CUST046320,Arjun Joshi,P00031,Kids Toy Car,Toys & Games,Zenith,5,204.87,0.0,122.92,11.65,1158.92,Credit Card,Shipped,San Jose,CA,United States,SELL01139
ORD0035819,2022-01-25,CUST040086,Vivaan Gupta,P00037,Router,Books,BrightLux,2,66.75,0.0,6.68,0.39,140.57,UPI,Cancelled,Fort Worth,TX,United States,SELL01231
ORD0035820,2022-09-03,CUST012323,Kabir Joshi,P00039,Graphic Tablet,Books,HomeEase,3,521.67,0.05,74.34,14.04,1575.14,Credit Card,Shipped,New York,NY,United States,SELL01685
ORD0035821,2023-11-09,CUST010199,Sneha Gupta,P00018,Vacuum Cleaner,Electronics,Apex,4,577.28,0.0,115.46,5.07,2429.65,Amazon Pay,Delivered,Houston,TX,United States,SELL01431
ORD0035822,2023-02-15,CUST038532,Priya Gupta,P00029,T-Shirt,Electronics,Apex,3,582.79,0.0,139.87,10.06,1898.3,Amazon Pay,Delivered,San Diego,CA,United States,SELL00122
ORD0035823,2021-05-12,CUST037776,Sunita Kumar,P00049,Children's Book,Books,Zenith,1,464.2,0.1,33.42,9.77,460.97,Amazon Pay,Delivered,Phoenix,AZ,India,SELL00643
ORD0035824,2022-06-26,CUST040869,Priya Mehta,P00014,Drone Mini,Books,Zenith,3,398.26,0.25,71.69,7.28,975.06,Debit Card,Delivered,Charlotte,NC,United States,SELL01926
ORD0035825,2022-07-19,CUST028629,Pooja Joshi,P00021,Backpack,Toys & Games,FitLife,5,19.87,0.1,4.47,0.0,93.88,Credit Card,Delivered,Houston,TX,United States,SELL01909
ORD0035826,2021-04-06,CUST049726,Pooja Kapoor,P00041,Webcam Full HD,Sports & Outdoors,Zenith,4,22.53,0.2,5.77,2.01,79.88,UPI,Delivered,Columbus,OH,United States,SELL01680
ORD0035827,2024-02-28,CUST018556,Karan Patel,P00048,Wireless Charger,Books,KiddoFun,5,138.8,0.2,44.42,12.37,611.99,Credit Card,Delivered,Dallas,TX,United States,SELL01618
ORD0035828,2024-06-05,CUST020018,Ritika Verma,P00014,Drone Mini,Clothing,UrbanStyle,4,576.2,0.0,115.24,10.38,2430.42,Cash on Delivery,Returned,San Antonio,TX,United Kingdom,SELL01415
ORD0035829,2022-08-27,CUST044540,Sneha Verma,P00021,Backpack,Clothing,CoreTech,4,525.55,0.05,239.65,13.87,2250.61,Credit Card,Pending,Seattle,WA,United States,SELL00794
ORD0035830,2023-06-24,CUST031420,Aditya Sharma,P00028,Jeans,Clothing,Zenith,5,45.78,0.15,9.73,7.71,212.0,Debit Card,Delivered,Houston,TX,United States,SELL01638
ORD0035831,2020-08-21,CUST007707,Aditya Patel,P00004,USB-C Charger,Home & Kitchen,ReadMore,3,245.78,0.15,0.0,0.93,627.67,Debit Card,Delivered,Los Angeles,CA,United States,SELL00890
ORD0035832,2021-02-20,CUST004788,Arjun Singh,P00009,Portable SSD 1TB,Sports & Outdoors,UrbanStyle,1,217.74,0.3,12.19,2.25,166.86,Net Banking,Shipped,Denver,CO,United States,SELL01252
ORD0035833,2024-01-30,CUST043048,Aditya Reddy,P00020,Office Chair,Books,UrbanStyle,5,378.96,0.0,151.58,10.01,2056.39,Net Banking,Shipped,Phoenix,AZ,United States,SELL00773
ORD0035834,2024-02-14,CUST018888,Aditya Patel,P00041,Webcam Full HD,Sports & Outdoors,ReadMore,1,7.65,0.0,0.0,1.89,9.54,UPI,Delivered,New York,NY,United States,SELL01638
ORD0035835,2023-10-20,CUST035178,Ritika Patel,P00035,Desk Plant,Sports & Outdoors,KiddoFun,4,484.23,0.0,96.85,1.43,2035.2,Amazon Pay,Shipped,Philadelphia,PA,Australia,SELL00684
ORD0035836,2020-06-01,CUST001250,Sahil Reddy,P00047,Memory Card 128GB,Books,Apex,3,273.57,0.0,65.66,1.97,888.34,UPI,Delivered,Houston,TX,United States,SELL00952
ORD0035837,2020-09-28,CUST019998,Aditya Singh,P00012,Noise Cancelling Headphones,Clothing,UrbanStyle,3,460.31,0.05,104.95,12.49,1429.32,Cash on Delivery,Delivered,Fort Worth,TX,United States,SELL00005
ORD0035838,2021-01-26,CUST006438,Rohit Mehta,P00011,Fitness Band,Books,Apex,3,83.16,0.0,19.96,0.22,269.66,Credit Card,Delivered,Dallas,TX,United States,SELL01058
ORD0035839,2021-06-30,CUST003599,Sahil Reddy,P00016,Air Fryer,Toys & Games,UrbanStyle,4,102.42,0.2,39.33,13.29,380.36,Debit Card,Delivered,New York,NY,United States,SELL01943
ORD0035840,2021-12-25,CUST014830,Karan Mehta,P00034,Desk Organizer,Home & Kitchen,UrbanStyle,1,261.24,0.0,0.0,3.65,264.89,Credit Card,Cancelled,New York,NY,United States,SELL00776
ORD0035841,2024-10-12,CUST040860,Vivaan Reddy,P00041,Webcam Full HD,Books,KiddoFun,3,434.89,0.0,65.23,1.78,1371.68,Credit Card,Delivered,Austin,TX,United States,SELL01382
ORD0035842,2023-12-24,CUST031547,Sahil Singh,P00023,Cookware Set,Clothing,HomeEase,3,440.64,0.0,66.1,2.66,1390.68,Debit Card,Delivered,Seattle,WA,United States,SELL00410
ORD0035843,2024-08-01,CUST008265,Sneha Singh,P00028,Jeans,Clothing,HomeEase,4,502.09,0.0,160.67,0.26,2169.29,UPI,Delivered,San Francisco,CA,India,SELL01825
ORD0035844,2020-07-07,CUST006277,Sneha Patel,P00024,Yoga Mat,Home & Kitchen,BrightLux,3,353.54,0.2,101.82,11.87,962.19,UPI,Delivered,Seattle,WA,India,SELL01235
ORD0035845,2022-03-22,CUST016869,Vihaan Verma,P00020,Office Chair,Toys & Games,ReadMore,3,14.98,0.2,2.88,5.01,43.84,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00051
ORD0035846,2023-06-29,CUST029161,Sneha Kapoor,P00041,Webcam Full HD,Home & Kitchen,BrightLux,4,212.17,0.1,61.1,4.33,829.24,Cash on Delivery,Delivered,Phoenix,AZ,United States,SELL01993
ORD0035847,2021-01-29,CUST043222,Anjali Singh,P00030,Dress Shirt,Toys & Games,ReadMore,3,505.12,0.25,204.57,3.38,1344.47,Credit Card,Shipped,Chicago,IL,United States,SELL01637
ORD0035848,2021-10-23,CUST002408,Mohit Patel,P00031,Kids Toy Car,Books,CoreTech,2,198.68,0.0,0.0,4.86,402.22,Credit Card,Delivered,New York,NY,United States,SELL00776
ORD0035849,2022-05-02,CUST018812,Pooja Kapoor,P00016,Air Fryer,Electronics,UrbanStyle,1,526.27,0.25,47.36,8.2,450.26,Debit Card,Delivered,Seattle,WA,United States,SELL01720
ORD0035850,2023-05-27,CUST022840,Priya Patel,P00024,Yoga Mat,Sports & Outdoors,FitLife,3,409.05,0.0,147.26,13.53,1387.94,Net Banking,Delivered,Dallas,TX,United States,SELL00081
ORD0035851,2021-08-16,CUST031055,Simran Sharma,P00005,Laptop Sleeve,Sports & Outdoors,BrightLux,1,538.24,0.0,64.59,12.37,615.2,Credit Card,Cancelled,San Jose,CA,United States,SELL00143
ORD0035852,2020-07-08,CUST029053,Rohit Verma,P00039,Graphic Tablet,Electronics,HomeEase,2,270.48,0.15,22.99,11.57,494.38,Amazon Pay,Delivered,Columbus,OH,United States,SELL00912
ORD0035853,2020-08-21,CUST031779,Neha Mehta,P00022,Water Bottle,Clothing,KiddoFun,3,245.29,0.05,34.95,4.15,738.18,Credit Card,Shipped,Chicago,IL,United States,SELL01698
ORD0035854,2024-09-07,CUST020627,Sahil Verma,P00022,Water Bottle,Sports & Outdoors,KiddoFun,2,74.77,0.25,13.46,3.04,128.66,Credit Card,Delivered,Jacksonville,FL,United States,SELL01167
ORD0035855,2020-08-19,CUST045898,Vivaan Verma,P00023,Cookware Set,Sports & Outdoors,FitLife,1,305.86,0.0,24.47,3.89,334.22,Amazon Pay,Returned,Jacksonville,FL,United States,SELL00727
ORD0035856,2020-12-23,CUST033154,Rohit Singh,P00050,Novel Bestseller,Clothing,UrbanStyle,4,581.83,0.0,418.92,7.63,2753.87,Credit Card,Shipped,Austin,TX,United States,SELL01149
ORD0035857,2021-04-22,CUST045122,Pooja Joshi,P00036,Smart Light Bulb,Books,HomeEase,1,342.65,0.15,0.0,2.65,293.9,Net Banking,Delivered,San Francisco,CA,United States,SELL00373
ORD0035858,2024-05-17,CUST014001,Vivaan Joshi,P00046,Car Charger,Toys & Games,BrightLux,5,186.79,0.15,39.69,12.7,846.25,Credit Card,Delivered,Charlotte,NC,India,SELL00868
ORD0035859,2023-12-23,CUST014831,Rohit Sharma,P00023,Cookware Set,Home & Kitchen,FitLife,4,512.76,0.05,233.82,13.18,2195.49,Debit Card,Delivered,Houston,TX,United States,SELL00290
ORD0035860,2020-08-24,CUST030939,Aman Verma,P00017,Electric Kettle,Clothing,Apex,3,525.4,0.2,151.32,2.61,1414.89,UPI,Delivered,Dallas,TX,India,SELL00993
ORD0035861,2022-11-22,CUST002128,Priya Verma,P00025,Running Shoes,Electronics,FitLife,5,506.66,0.05,288.8,7.07,2702.51,Debit Card,Cancelled,Seattle,WA,United States,SELL01813
ORD0035862,2020-07-31,CUST002336,Pooja Singh,P00026,Sunglasses,Books,Zenith,2,276.48,0.0,66.36,14.86,634.18,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL01505
ORD0035863,2024-05-14,CUST037286,Sneha Joshi,P00024,Yoga Mat,Toys & Games,CoreTech,2,269.3,0.0,26.93,11.7,577.23,Credit Card,Delivered,Philadelphia,PA,United States,SELL01463
ORD0035864,2021-01-13,CUST011360,Vikas Joshi,P00022,Water Bottle,Home & Kitchen,FitLife,5,471.28,0.0,282.77,11.98,2651.15,UPI,Shipped,Philadelphia,PA,India,SELL00019
ORD0035865,2022-10-22,CUST005986,Pooja Patel,P00018,Vacuum Cleaner,Home & Kitchen,UrbanStyle,3,283.38,0.05,96.92,5.58,910.13,Amazon Pay,Delivered,Houston,TX,United States,SELL01935
ORD0035866,2022-06-27,CUST044466,Pooja Patel,P00009,Portable SSD 1TB,Sports & Outdoors,BrightLux,3,561.54,0.0,134.77,0.01,1819.4,Net Banking,Shipped,Washington,DC,Australia,SELL00958
ORD0035867,2021-03-25,CUST006628,Vihaan Joshi,P00016,Air Fryer,Electronics,FitLife,5,250.22,0.05,59.43,6.42,1254.4,Debit Card,Delivered,Houston,TX,United States,SELL00899
ORD0035868,2021-07-22,CUST035550,Sneha Kumar,P00024,Yoga Mat,Books,FitLife,1,171.78,0.1,27.83,2.76,185.19,Debit Card,Delivered,San Francisco,CA,United States,SELL01757
ORD0035869,2023-12-21,CUST040005,Aarav Verma,P00030,Dress Shirt,Toys & Games,BrightLux,5,101.11,0.0,40.44,3.69,549.68,Amazon Pay,Returned,Columbus,OH,United States,SELL01062
ORD0035870,2022-03-23,CUST041032,Karan Patel,P00017,Electric Kettle,Electronics,CoreTech,4,464.75,0.0,223.08,3.49,2085.57,Credit Card,Delivered,Philadelphia,PA,Australia,SELL00995
ORD0035871,2024-12-27,CUST004758,Pooja Reddy,P00019,LED Desk Lamp,Electronics,FitLife,4,442.32,0.0,88.46,3.77,1861.51,Debit Card,Returned,Chicago,IL,United States,SELL01898
ORD0035872,2024-07-31,CUST040817,Simran Mehta,P00030,Dress Shirt,Home & Kitchen,HomeEase,5,439.36,0.2,87.87,9.42,1854.73,Net Banking,Delivered,San Diego,CA,United States,SELL00566
ORD0035873,2020-10-05,CUST047974,Vikas Joshi,P00017,Electric Kettle,Clothing,FitLife,1,32.37,0.0,2.59,3.0,37.96,UPI,Delivered,Columbus,OH,United States,SELL01301
ORD0035874,2020-08-01,CUST041217,Aman Verma,P00011,Fitness Band,Clothing,Apex,4,553.71,0.0,110.74,4.91,2330.49,Debit Card,Delivered,Indianapolis,IN,United States,SELL01212
ORD0035875,2024-11-09,CUST001611,Vikas Kapoor,P00038,External HDD 2TB,Clothing,Apex,3,386.04,0.05,55.01,12.45,1167.67,Amazon Pay,Delivered,Houston,TX,United Kingdom,SELL01334
ORD0035876,2023-08-01,CUST042278,Aditya Mehta,P00038,External HDD 2TB,Toys & Games,FitLife,4,474.34,0.0,227.68,4.88,2129.92,Debit Card,Delivered,Chicago,IL,United States,SELL01660
ORD0035877,2024-04-15,CUST034487,Sunita Patel,P00037,Router,Sports & Outdoors,HomeEase,3,184.48,0.0,0.0,7.41,560.85,Net Banking,Shipped,Indianapolis,IN,United States,SELL01114
ORD0035878,2021-12-18,CUST010886,Anjali Verma,P00037,Router,Sports & Outdoors,Zenith,4,424.6,0.25,63.69,10.83,1348.32,Credit Card,Delivered,Austin,TX,United States,SELL00353
ORD0035879,2022-08-27,CUST014932,Simran Singh,P00048,Wireless Charger,Sports & Outdoors,Apex,5,523.95,0.15,267.21,1.74,2495.74,Net Banking,Delivered,Indianapolis,IN,United States,SELL01346
ORD0035880,2023-07-21,CUST017664,Sahil Mehta,P00036,Smart Light Bulb,Books,Apex,4,435.21,0.0,87.04,2.87,1830.75,Net Banking,Delivered,Seattle,WA,Canada,SELL01204
ORD0035881,2022-10-31,CUST049044,Pooja Singh,P00043,HDMI Cable 2m,Electronics,HomeEase,4,104.13,0.05,47.48,1.13,444.3,Amazon Pay,Cancelled,Washington,DC,Canada,SELL00831
ORD0035882,2022-05-20,CUST025874,Aditya Kumar,P00021,Backpack,Clothing,Zenith,1,430.29,0.0,51.63,5.42,487.34,Credit Card,Delivered,Philadelphia,PA,United States,SELL01801
ORD0035883,2022-12-06,CUST041810,Karan Sharma,P00006,Gaming Mouse,Electronics,KiddoFun,5,276.81,0.1,62.28,5.19,1313.12,UPI,Pending,San Jose,CA,United States,SELL01271
ORD0035884,2024-03-18,CUST019527,Vihaan Joshi,P00047,Memory Card 128GB,Home & Kitchen,FitLife,1,64.07,0.0,11.53,14.21,89.81,Credit Card,Shipped,San Jose,CA,United States,SELL01176
ORD0035885,2024-07-23,CUST012192,Aditya Gupta,P00012,Noise Cancelling Headphones,Clothing,HomeEase,2,359.45,0.15,0.0,10.5,621.56,Debit Card,Delivered,Indianapolis,IN,United States,SELL01890
ORD0035886,2021-03-13,CUST007386,Neha Singh,P00017,Electric Kettle,Toys & Games,ReadMore,5,404.21,0.1,0.0,4.14,1823.08,Net Banking,Delivered,Jacksonville,FL,United States,SELL01285
ORD0035887,2024-05-26,CUST012312,Mohit Singh,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,4,19.35,0.1,5.57,5.8,81.03,Cash on Delivery,Shipped,San Diego,CA,United States,SELL01081
ORD0035888,2021-11-01,CUST033654,Kabir Gupta,P00043,HDMI Cable 2m,Clothing,Zenith,2,417.09,0.0,100.1,14.73,949.01,Net Banking,Delivered,Jacksonville,FL,United States,SELL00452
ORD0035889,2022-06-22,CUST007862,Anjali Kumar,P00022,Water Bottle,Books,ReadMore,3,256.23,0.1,34.59,10.21,736.62,Amazon Pay,Shipped,Phoenix,AZ,United States,SELL00582
ORD0035890,2023-12-21,CUST013559,Vihaan Kapoor,P00039,Graphic Tablet,Books,FitLife,5,231.96,0.05,88.14,7.71,1197.66,Net Banking,Delivered,Jacksonville,FL,United States,SELL01181
ORD0035891,2023-12-26,CUST000947,Sunita Patel,P00025,Running Shoes,Sports & Outdoors,NexPro,5,433.23,0.05,246.94,13.74,2318.52,Credit Card,Delivered,Jacksonville,FL,United States,SELL01845
ORD0035892,2023-02-27,CUST008588,Aditya Mehta,P00016,Air Fryer,Toys & Games,KiddoFun,4,565.57,0.0,113.11,9.99,2385.38,Credit Card,Cancelled,Seattle,WA,Australia,SELL00503
ORD0035893,2022-11-11,CUST016222,Priya Gupta,P00031,Kids Toy Car,Electronics,HomeEase,5,251.08,0.0,62.77,5.68,1323.85,UPI,Pending,Denver,CO,India,SELL00357
ORD0035894,2022-06-10,CUST037330,Vihaan Reddy,P00012,Noise Cancelling Headphones,Sports & Outdoors,BrightLux,4,221.18,0.2,84.93,1.74,794.45,UPI,Delivered,Austin,TX,United States,SELL00291
ORD0035895,2021-01-23,CUST012100,Aarav Patel,P00050,Novel Bestseller,Sports & Outdoors,Apex,4,492.19,0.0,157.5,9.07,2135.33,Credit Card,Delivered,Houston,TX,United States,SELL01967
ORD0035896,2020-05-14,CUST038434,Pooja Sharma,P00034,Desk Organizer,Home & Kitchen,ReadMore,5,556.42,0.05,0.0,8.85,2651.84,Debit Card,Delivered,Washington,DC,United States,SELL01948
ORD0035897,2021-06-15,CUST041175,Aarav Reddy,P00030,Dress Shirt,Clothing,KiddoFun,5,457.53,0.0,411.78,1.38,2700.81,Net Banking,Delivered,Phoenix,AZ,United States,SELL00059
ORD0035898,2020-08-07,CUST013119,Anjali Kumar,P00037,Router,Books,KiddoFun,3,8.01,0.05,1.14,5.71,29.68,Net Banking,Pending,Houston,TX,United States,SELL01966
ORD0035899,2020-11-28,CUST039719,Aman Sharma,P00029,T-Shirt,Sports & Outdoors,HomeEase,4,70.06,0.2,0.0,12.98,237.17,Credit Card,Shipped,San Francisco,CA,United States,SELL00087
ORD0035900,2023-02-27,CUST019404,Kabir Gupta,P00006,Gaming Mouse,Home & Kitchen,Zenith,1,299.6,0.0,23.97,2.25,325.82,Amazon Pay,Delivered,Denver,CO,United States,SELL01254
ORD0035901,2022-11-21,CUST036645,Mohit Sharma,P00039,Graphic Tablet,Home & Kitchen,UrbanStyle,3,585.72,0.05,133.54,2.23,1805.07,Credit Card,Cancelled,Denver,CO,United States,SELL00266
ORD0035902,2024-06-13,CUST041356,Simran Kapoor,P00024,Yoga Mat,Clothing,Zenith,3,182.68,0.25,0.0,7.98,419.01,Credit Card,Delivered,Austin,TX,United States,SELL00108
ORD0035903,2024-11-29,CUST026896,Sunita Verma,P00012,Noise Cancelling Headphones,Toys & Games,Apex,1,576.79,0.1,62.29,5.27,586.67,UPI,Delivered,New York,NY,United States,SELL01969
ORD0035904,2023-12-19,CUST014227,Kabir Kapoor,P00032,Board Game,Clothing,ReadMore,5,453.34,0.0,113.34,3.59,2383.63,Credit Card,Delivered,San Diego,CA,United States,SELL00529
ORD0035905,2023-08-14,CUST024257,Vivaan Kapoor,P00012,Noise Cancelling Headphones,Clothing,NexPro,5,433.18,0.05,102.88,1.54,2162.02,UPI,Delivered,Chicago,IL,United States,SELL01770
ORD0035906,2024-03-07,CUST030739,Simran Kapoor,P00047,Memory Card 128GB,Books,Apex,4,242.57,0.25,36.39,9.99,774.09,Debit Card,Delivered,Seattle,WA,United States,SELL00050
ORD0035907,2024-11-19,CUST022324,Sahil Kapoor,P00042,Projector Mini,Electronics,BrightLux,5,70.73,0.0,28.29,13.29,395.23,Cash on Delivery,Delivered,Denver,CO,United States,SELL01293
ORD0035908,2024-09-04,CUST038526,Karan Patel,P00050,Novel Bestseller,Electronics,KiddoFun,1,221.74,0.0,11.09,3.66,236.49,Credit Card,Delivered,Seattle,WA,United States,SELL00941
ORD0035909,2020-12-22,CUST044972,Ritika Verma,P00018,Vacuum Cleaner,Toys & Games,FitLife,3,302.09,0.0,45.31,1.85,953.43,Credit Card,Returned,Fort Worth,TX,United States,SELL01245
